"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","test_get_list_with_token[TC019: get_list_with_invalid_token]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_get_list","",""
"","13","test_TC003_validate_project_creation_response_payload","tests.api-planka.project_management","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_post_project","",""
"","23","test_TC019_validate_card_response_time","tests.api-planka.card","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_get_card","",""
"","7","test_delete_list_with_id_parametrizer[TC027: delete_list_with_id_not_exists]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_delete_list","",""
"","29","test_TC015_validate_board_response_schema","tests.api-planka.board","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_get_board","",""
"","7","test_create_list_with_id_board_parametrizer[TC016: create_list_with_id_board_empty]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_post_list","",""
"","10","test_create_list_with_attribute_type_parametrizer[TC005 : create_list_with_type_empty]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_post_list","",""
"","18","test_get_board_with_board_id[TC017: get_board_with_nonexistent_board_id]","tests.api-planka.board","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_get_board","",""
"","18","test_create_board_with_token[TC001: create_board_with_valid_token]","tests.api-planka.board","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_post_board","",""
"","7","test_post_card_validate_attribute_with_name[TC012: create_card_with_attribute_name_empty]","tests.api-planka.card","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_post_card","",""
"","18","test_TC003_validate_card_creation_request_payload","tests.api-planka.card","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_post_card","",""
"","8","test_post_board_with_project_id[TC009: create_board_with_nonexistent_project_id]","tests.api-planka.board","Mon Dec 01 00:54:00 UTC 2025","skipped","Mon Dec 01 00:54:00 UTC 2025","","test_post_board","",""
"","3","test_delete_card_with_token[TC024: delete_card_with_invalid_token]","tests.api-planka.card","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_delete_card","",""
"","20","test_TC012_validate_board_response_schema","tests.api-planka.board","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_post_board","",""
"","4","test_create_board_with_token[TC002: create_board_with_invalid_token]","tests.api-planka.board","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_post_board","",""
"","19","test_post_card_validate_attribute_with_type[TC004: create_card_with_type_project]","tests.api-planka.card","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_post_card","",""
"","18","test_post_card_validate_attribute_with_type[TC005: create_card_with_type_story]","tests.api-planka.card","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_post_card","",""
"","7","test_get_board_with_board_id[TC018: get_board_with_empty_board_id]","tests.api-planka.board","Mon Dec 01 00:54:00 UTC 2025","skipped","Mon Dec 01 00:54:00 UTC 2025","","test_get_board","",""
"","14","test_create_list_with_attribute_name_parametrizer[TC012: create_list_with_attribute_name_invalid]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","skipped","Mon Dec 01 00:54:01 UTC 2025","","test_post_list","",""
"","16","test_get_list_with_token[TC018: get_list_with_valid_token]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_get_list","",""
"","7","test_post_board_validate_attribute_with_position[TC006: create_board_with_attribute_position_negative]","tests.api-planka.board","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_post_board","",""
"","6","test_create_list_with_attribute_type_parametrizer[TC006 : create_list_with_type_invalid]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_post_list","",""
"","8","test_delete_card_with_id_card[TC025: delete_card_with_nonexistent_id]","tests.api-planka.card","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_delete_card","",""
"","3","test_delete_project_with_token[TC016: delete_project_with_invalid_token]","tests.api-planka.project_management","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_delete_project","",""
"","30","test_delete_card_with_token[TC023: delete_card_with_valid_token]","tests.api-planka.card","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_delete_card","",""
"","8","test_post_card_with_list_id[TC016: create_card_with_invalid_list_id]","tests.api-planka.card","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_post_card","",""
"","11","test_delete_board_with_board_id[TC022: delete_board_with_nonexistent_id]","tests.api-planka.board","Mon Dec 01 00:53:59 UTC 2025","passed","Mon Dec 01 00:53:59 UTC 2025","","test_delete_board","",""
"","7","test_post_board_with_project_id[TC010: create_board_with_empty_project_id]","tests.api-planka.board","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_post_board","",""
"","12","test_create_list_with_attribute_position_parametrizer[TC010: create_list_with_attribute_position_value_exceeding]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","skipped","Mon Dec 01 00:54:01 UTC 2025","","test_post_list","",""
"","24","test_get_project_with_token[TC011: get_project_with_valid_token]","tests.api-planka.project_management","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_get_projects","",""
"","13","test_TC020_validate_list_response_time","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_get_list","",""
"","6","test_delete_list_with_id_parametrizer[TC028: delete_list_with_id_empty]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_delete_list","",""
"","9","test_post_board_with_project_id[TC011: create_board_with_invalid_project_id_type]","tests.api-planka.board","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_post_board","",""
"","6","test_delete_project_with_id_parametrizer[TC017: delete_project_with_id_not_exists]","tests.api-planka.project_management","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_delete_project","",""
"","12","test_create_list_with_attribute_type_parametrizer[TC004 : create_list_with_type_closed]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_post_list","",""
"","6","test_post_card_with_list_id[TC015: create_card_with_empty_list_id]","tests.api-planka.card","Mon Dec 01 00:54:01 UTC 2025","skipped","Mon Dec 01 00:54:01 UTC 2025","","test_post_card","",""
"","4","test_create_card_with_token[TC002: create_card_with_invalid_token]","tests.api-planka.card","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_post_card","",""
"","13","test_create_list_with_attribute_type_parametrizer[TC003 : create_list_with_type_active]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_post_list","",""
"","33","test_post_board_validate_attribute_with_position[TC008: create_board_with_attribute_position_large]","tests.api-planka.board","Mon Dec 01 00:54:00 UTC 2025","skipped","Mon Dec 01 00:54:00 UTC 2025","","test_post_board","",""
"","8","test_get_board_with_board_id[TC019: get_board_with_invalid_board_id_type]","tests.api-planka.board","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_get_board","",""
"","8","test_post_card_validate_attribute_with_position[TC010: create_card_with_attribute_position_value_negative]","tests.api-planka.card","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_post_card","",""
"","6","test_get_card_with_id_card[TC021: get_card_with_empty_card_id]","tests.api-planka.card","Mon Dec 01 00:54:00 UTC 2025","skipped","Mon Dec 01 00:54:00 UTC 2025","","test_get_card","",""
"","4","test_get_board_with_token[TC014: get_board_with_invalid_token]","tests.api-planka.board","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_get_board","",""
"","8","test_post_card_validate_attribute_with_position[TC009: create_card_with_attribute_position_invalid]","tests.api-planka.card","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_post_card","",""
"","18","test_post_board_validate_attribute_with_name[TC004: create_card_board_with_attribute_name_invalid]","tests.api-planka.board","Mon Dec 01 00:54:00 UTC 2025","skipped","Mon Dec 01 00:54:00 UTC 2025","","test_post_board","",""
"","12","test_TC014_validate_list_creation_request_payload","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_post_list","",""
"","45","test_TC016_validate_board_response_time","tests.api-planka.board","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_get_board","",""
"","4","test_create_project_with_token[TC002: create_project_with_invalid_token]","tests.api-planka.project_management","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_post_project","",""
"","27","test_delete_project_with_token[TC015: delete_project_with_valid_token]","tests.api-planka.project_management","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_delete_project","",""
"","31","test_TC021_validate_list_response_schema","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_get_list","",""
"","8","test_create_list_with_id_board_parametrizer[TC015: create_list_with_id_board_not_exists]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_post_list","",""
"","11","test_create_project_with_attribute_type_parametrizer[TC006 : create_project_with_type_shared]","tests.api-planka.project_management","Mon Dec 01 00:54:02 UTC 2025","passed","Mon Dec 01 00:54:02 UTC 2025","","test_post_project","",""
"","18","test_post_card_validate_attribute_with_name[TC013: create_card_with_attribute_name_invalid]","tests.api-planka.card","Mon Dec 01 00:54:01 UTC 2025","skipped","Mon Dec 01 00:54:01 UTC 2025","","test_post_card","",""
"","5","test_delete_board_with_token[TC021: delete_board_with_invalid_token]","tests.api-planka.board","Mon Dec 01 00:53:59 UTC 2025","passed","Mon Dec 01 00:53:59 UTC 2025","","test_delete_board","",""
"","5","test_get_card_with_token[TC018: get_card_with_invalid_token]","tests.api-planka.card","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_get_card","",""
"","14","test_TC013_validate_list_creation_response_schema","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_post_list","",""
"","7","test_delete_card_with_id_card[TC027: delete_card_with_invalid_id_type]","tests.api-planka.card","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_delete_card","",""
"","20","test_TC014_get_project_validate_response_time","tests.api-planka.project_management","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_get_projects","",""
"","7","test_create_list_with_attribute_position_parametrizer[TC008: create_list_with_attribute_position_invalid]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_post_list","",""
"","43","test_delete_board_with_token[TC020: delete_board_with_valid_token]","tests.api-planka.board","Mon Dec 01 00:53:59 UTC 2025","passed","Mon Dec 01 00:53:59 UTC 2025","","test_delete_board","",""
"","12","test_create_project_with_attribute_type_parametrizer[TC005 : create_project_with_type_private]","tests.api-planka.project_management","Mon Dec 01 00:54:02 UTC 2025","passed","Mon Dec 01 00:54:02 UTC 2025","","test_post_project","",""
"","22","test_get_card_with_token[TC017: get_card_with_valid_token]","tests.api-planka.card","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_get_card","",""
"","6","test_delete_project_with_id_parametrizer[TC018: delete_project_with_id_empty]","tests.api-planka.project_management","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_delete_project","",""
"","9","test_delete_board_with_board_id[TC023: delete_board_with_empty_id]","tests.api-planka.board","Mon Dec 01 00:53:59 UTC 2025","skipped","Mon Dec 01 00:53:59 UTC 2025","","test_delete_board","",""
"","6","test_create_list_with_attribute_name_parametrizer[TC011: create_list_with_attribute_name_empty]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_post_list","",""
"","6","test_create_list_with_attribute_position_parametrizer[TC009: create_list_with_attribute_position_value_negative]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_post_list","",""
"","8","test_post_card_validate_attribute_with_type[TC006: create_card_with_type_empty]","tests.api-planka.card","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_post_card","",""
"","12","test_create_project_with_token[TC001: create_project_with_valid_token]","tests.api-planka.project_management","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_post_project","",""
"","8","test_get_list_with_id_list_parametrizer[TC022: get_list_with_nonexistent_list_id]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_get_list","",""
"","7","test_get_card_with_id_card[TC022: get_card_with_invalid_card_id_type]","tests.api-planka.card","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_get_card","",""
"","30","test_get_board_with_token[TC013: get_board_with_valid_token]","tests.api-planka.board","Mon Dec 01 00:54:00 UTC 2025","passed","Mon Dec 01 00:54:00 UTC 2025","","test_get_board","",""
"","12","test_create_project_with_attribute_name_parametrizer[TC010: create_project_with_attribute_name_value_number]","tests.api-planka.project_management","Mon Dec 01 00:54:02 UTC 2025","skipped","Mon Dec 01 00:54:02 UTC 2025","","test_post_project","",""
"","6","test_get_list_with_id_list_parametrizer[TC023: get_list_with_empty_list_id]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","skipped","Mon Dec 01 00:54:01 UTC 2025","","test_get_list","",""
"","32","test_TC013_get_project_validate_schema_output","tests.api-planka.project_management","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_get_projects","",""
"","6","test_delete_project_with_id_parametrizer[TC019: delete_project_with_id_invalid_string]","tests.api-planka.project_management","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_delete_project","",""
"","12","test_TC004_validate_project_creation_request_payload","tests.api-planka.project_management","Mon Dec 01 00:54:02 UTC 2025","passed","Mon Dec 01 00:54:02 UTC 2025","","test_post_project","",""
"","6","test_delete_list_with_id_parametrizer[TC029: delete_list_with_id_invalid_string]","tests.api-planka.list","Mon Dec 01 00:54:01 UTC 2025","passed","Mon Dec 01 00:54:01 UTC 2025","","test_delete_list","",""
